"sourceNode","targetNode"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<322,1>--<322,50>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<1942,27>--<1942,47>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<323,1>--<323,35>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<1936,27>--<1936,62>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<323,1>--<323,35>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<1942,27>--<1942,47>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<323,22>--<323,34>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<877,32>--<877,44>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<325,1>--<325,36>)","Fun(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<242,1>--<265,1>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<327,1>--<327,30>)","Fun(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<242,1>--<265,1>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<332,1>--<332,57>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<1936,27>--<1936,62>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<332,1>--<332,57>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<1942,27>--<1942,47>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<333,13>--<333,52>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<1936,27>--<1936,62>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<333,13>--<333,52>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<1942,27>--<1942,47>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<334,17>--<334,66>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<1936,27>--<1936,62>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<334,17>--<334,66>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<1942,27>--<1942,47>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<335,33>--<335,67>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<1936,27>--<1936,62>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<335,33>--<335,67>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<1942,27>--<1942,47>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<336,1>--<336,21>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<1936,27>--<1936,62>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<336,1>--<336,21>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<1942,27>--<1942,47>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<337,1>--<337,7>)","Fun(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<240,1>--<240,76>)"
"Callee(/Users/Alexi/Documents/Projects/ApproximateCallGraphAnalysis/ApproximateCallGraphBenchmarks/LiteScript/devel/util/test.js:<339,19>--<339,33>)","Fun(/Library/codeql-home/codeql/javascript/tools/data/externs/nodejs/globals.js:<888,33>--<888,49>)"
